Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,24_hours,Drive_through,Population,Area_km2,Urban_density,Tourism_index,Average_income,Cost_of_living_index,Weather_zone,Restaurant_density,Cuisine_diversity_index,Delivery_coverage,Currency,Region,FX_Rate,Base_Delivery_Fee_USD,Service_Fee_USD,Packaging_Fee_USD,Peak_Delivery_Fee_USD,Surge_Dollar_Delta_USD,Surge_Intensity_Pct,Surge_Zone_Category
RES002312,French Chain 2312,Chain,French,-63.667038,-174.935393,Tokyo,Japan,2020,True,False,False,False,4,4.1,911,Operational,0.6,1.64,1.81,44,45,1.21,22.27,0.063,False,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.0039,0.01066,0.011765,0.004718999999999999,0.0008189999999999994,20.999999999999996,Moderate Surge (1.1x - 1.49x)
RES002313,Mediterranean Chain 2313,Chain,Mediterranean,-61.032237,8.671351,Sao Paulo,Brazil,2011,True,True,True,True,4,2.4,2434,Operational,1.52,4.59,0.95,36,46,1.14,5.84,0.076,True,False,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.2736,0.8261999999999999,0.17099999999999999,0.31190399999999996,0.03830399999999995,13.99999999999999,Moderate Surge (1.1x - 1.49x)
RES002314,Mediterranean Chain 2314,Chain,Mediterranean,11.932245,43.793553,Los Angeles,USA,1982,True,False,False,False,4,3.6,297,Operational,1.96,2.41,1.21,51,60,2.16,11.79,0.049,True,True,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,1.96,2.41,1.21,4.2336,2.2736,116.00000000000001,Critical Surge (>= 2.0x)
RES002315,Osaka Thai Place 2315,Local,Thai,-45.169745,-28.821962,Osaka,Japan,1985,True,True,False,True,3,2.9,1875,Closed Temporarily,4.77,0.56,1.49,72,72,2.26,8.14,0.094,True,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.031004999999999994,0.00364,0.009685,0.07007129999999998,0.039066299999999984,125.99999999999997,Critical Surge (>= 2.0x)
RES002317,Rio de Janeiro Burger Place 2317,Local,Burger,35.723246,9.920525,Rio de Janeiro,Brazil,2000,True,False,False,True,4,2.4,2578,Operational,7.85,2.36,1.84,30,36,2.33,15.96,0.063,False,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.4129999999999998,0.42479999999999996,0.3312,3.2922899999999995,1.8792899999999997,133.0,Critical Surge (>= 2.0x)
RES002318,Thai Chain 2318,Chain,Thai,77.92163,-24.665484,Sao Paulo,Brazil,1951,True,True,True,True,4,4.5,3086,Operational,4.83,3.21,1.04,35,36,1.47,15.39,0.098,True,True,False,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.8694,0.5778,0.1872,1.2780179999999999,0.4086179999999999,47.0,Moderate Surge (1.1x - 1.49x)
RES002319,Los Angeles Burger Place 2319,Local,Burger,-32.614095,115.27523,Los Angeles,USA,2014,True,False,False,False,3,2.2,636,Operational,0.71,0.26,1.48,57,66,2.11,2.17,0.012,True,True,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,0.71,0.26,1.48,1.4980999999999998,0.7880999999999998,110.99999999999999,Critical Surge (>= 2.0x)
RES002323,Mediterranean Chain 2323,Chain,Mediterranean,-30.352985,159.395383,Osaka,Japan,2018,True,False,False,False,4,2.4,4449,Operational,1.93,1.91,1.49,39,34,2.07,20.82,0.068,False,True,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.012544999999999999,0.012414999999999999,0.009685,0.025968149999999995,0.013423149999999997,106.99999999999999,Critical Surge (>= 2.0x)
RES002324,Tokyo Indian Place 2324,Local,Indian,-11.368719,94.664149,Tokyo,Japan,1978,True,True,True,False,2,4.2,50,Operational,1.37,1.94,0.95,79,77,2.19,5.43,0.009,True,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.008905,0.01261,0.006174999999999999,0.01950195,0.01059695,119.0,Critical Surge (>= 2.0x)
RES002325,Osaka French Place 2325,Local,French,-76.902695,-82.379585,Osaka,Japan,1967,True,False,True,False,1,2.6,3093,Operational,5.57,1.41,0.18,69,65,1.37,11.66,0.013,False,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.036205,0.009165,0.0011699999999999998,0.04960085,0.01339585,37.000000000000014,Moderate Surge (1.1x - 1.49x)
RES002326,American Chain 2326,Chain,American,82.451006,-116.479128,Mumbai,India,1981,True,True,False,True,1,3.5,4862,Operational,3.14,4.02,1.64,46,50,2.46,1.71,0.049,True,True,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.037680000000000005,0.04824,0.01968,0.0926928,0.0550128,146.0,Critical Surge (>= 2.0x)
RES002327,American Chain 2327,Chain,American,-28.73815,-34.673132,Tokyo,Japan,1998,True,True,False,False,3,3.9,4987,Operational,9.31,4.42,1.03,49,56,1.3,3.54,0.089,False,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.060515,0.02873,0.0066949999999999996,0.0786695,0.018154500000000004,30.000000000000004,Moderate Surge (1.1x - 1.49x)
RES002329,Italian Chain 2329,Chain,Italian,71.403535,35.29828,Manchester,United Kingdom,2003,True,True,False,False,3,4.1,3729,Operational,8.39,0.08,1.76,71,69,1.02,9.29,0.063,True,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,10.7392,0.1024,2.2528,10.953984,0.21478399999999986,2.0000000000000018,Baseline (< 1.1x)
RES002330,Italian Chain 2330,Chain,Italian,-1.600913,-61.741248,Rio de Janeiro,Brazil,2021,True,False,False,False,2,2.2,3456,Operational,3.99,0.31,0.62,46,53,1.3,10.33,0.018,False,False,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.7182000000000001,0.055799999999999995,0.11159999999999999,0.9336600000000002,0.2154600000000001,30.000000000000004,Moderate Surge (1.1x - 1.49x)
RES002331,Osaka Chinese Place 2331,Local,Chinese,80.903691,107.34872,Osaka,Japan,1968,True,False,True,False,2,4.3,154,Operational,3.77,1.36,1.87,39,35,1.75,4.87,0.084,True,True,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.024505,0.00884,0.012155000000000001,0.04288375,0.01837875,75.0,High Surge (1.5x - 1.99x)
RES002334,Manchester Mediterranean Place 2334,Local,Mediterranean,16.854113,165.151813,Manchester,United Kingdom,2018,True,False,True,False,2,3.3,2917,Operational,5.34,1.27,1.48,88,93,1.94,16.13,0.001,True,False,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,6.8352,1.6256000000000002,1.8944,13.260288000000001,6.425088000000001,94.0,High Surge (1.5x - 1.99x)
RES002339,London Italian Place 2339,Local,Italian,39.026171,-162.669254,London,United Kingdom,1960,True,True,False,False,1,3.4,1711,Operational,2.48,2.42,1.02,83,78,1.95,1.75,0.016,False,True,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,3.1744,3.0976,1.3056,6.19008,3.01568,95.0,High Surge (1.5x - 1.99x)
RES002341,Chinese Chain 2341,Chain,Chinese,66.417386,-83.768906,New York,USA,1985,True,False,False,True,3,2.6,4217,Operational,8.05,4.58,0.13,83,87,1.05,9.24,0.094,False,True,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,8.05,4.58,0.13,8.4525,0.40249999999999986,5.000000000000004,Baseline (< 1.1x)
RES002342,Manchester Mexican Place 2342,Local,Mexican,-68.040205,-28.430983,Manchester,United Kingdom,2004,True,False,False,False,1,3.6,541,Operational,6.52,3.08,0.34,80,86,1.37,9.59,0.095,True,True,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,8.3456,3.9424,0.43520000000000003,11.433472,3.087872000000001,37.000000000000014,Moderate Surge (1.1x - 1.49x)
RES002344,Indian Chain 2344,Chain,Indian,-78.598064,134.534923,Tokyo,Japan,2005,True,False,False,False,4,4.3,2565,Operational,3.96,1.7,1.12,16,17,1.75,11.32,0.078,False,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.02574,0.011049999999999999,0.00728,0.045045,0.019305000000000003,75.0,High Surge (1.5x - 1.99x)
RES002345,Italian Chain 2345,Chain,Italian,-40.185713,52.147987,Osaka,Japan,1998,True,False,False,True,2,3.3,860,Operational,8.9,0.38,0.04,78,78,2.01,16.91,0.037,True,False,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.05785,0.00247,0.00026,0.11627849999999998,0.05842849999999998,100.99999999999997,Critical Surge (>= 2.0x)
RES002346,Delhi Japanese Place 2346,Local,Japanese,-20.035636,103.232381,Delhi,India,1985,True,False,True,False,1,2.0,1099,Operational,7.97,1.76,0.78,31,29,1.49,2.26,0.092,True,False,True,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.09564,0.02112,0.00936,0.1425036,0.046863600000000005,49.0,Moderate Surge (1.1x - 1.49x)
RES002348,Osaka Mexican Place 2348,Local,Mexican,-82.269501,52.942538,Osaka,Japan,1998,True,False,False,True,1,3.9,2046,Operational,0.34,2.55,1.59,62,59,2.32,1.11,0.073,False,True,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.00221,0.016575,0.010335,0.0051272,0.0029172,131.99999999999997,Critical Surge (>= 2.0x)
RES002349,Rio de Janeiro Italian Place 2349,Local,Italian,89.339585,-175.162735,Rio de Janeiro,Brazil,1951,True,False,True,False,3,3.6,1181,Operational,8.89,3.24,0.49,43,43,2.28,17.03,0.012,False,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.6002,0.5832,0.0882,3.648456,2.048256,127.99999999999999,Critical Surge (>= 2.0x)
RES002353,Osaka Indian Place 2353,Local,Indian,-29.312547,159.197815,Osaka,Japan,2002,True,True,False,False,4,2.6,2553,Operational,5.61,4.42,1.75,69,74,1.75,14.55,0.011,False,False,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.036465,0.02873,0.011375,0.06381375,0.027348750000000005,75.0,High Surge (1.5x - 1.99x)
RES002354,Los Angeles American Place 2354,Local,American,-19.899482,-60.415889,Los Angeles,USA,2022,True,False,True,False,3,3.6,2627,Operational,3.54,2.71,0.48,41,49,2.01,2.37,0.013,True,False,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,3.54,2.71,0.48,7.115399999999999,3.5753999999999992,100.99999999999997,Critical Surge (>= 2.0x)
RES002355,Delhi American Place 2355,Local,American,84.586779,-154.705277,Delhi,India,1996,True,False,False,True,2,2.6,3245,Operational,8.0,0.31,1.07,27,22,2.08,10.62,0.099,False,True,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.096,0.00372,0.01284,0.19968000000000002,0.10368000000000002,108.0,Critical Surge (>= 2.0x)
RES002357,Thai Chain 2357,Chain,Thai,16.955112,-165.1875,Osaka,Japan,1953,True,False,True,True,4,4.9,4070,Operational,3.9,3.86,0.33,69,65,1.93,21.95,0.012,False,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.025349999999999998,0.025089999999999998,0.002145,0.0489255,0.0235755,93.0,High Surge (1.5x - 1.99x)
RES002358,Mediterranean Chain 2358,Chain,Mediterranean,19.36153,-88.244905,Tokyo,Japan,1995,True,True,True,False,4,4.0,618,Operational,2.56,4.4,1.06,74,82,1.28,8.31,0.033,True,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.01664,0.0286,0.00689,0.021299199999999997,0.004659199999999999,28.000000000000004,Moderate Surge (1.1x - 1.49x)
RES002359,Pizza Chain 2359,Chain,Pizza,-39.018846,-169.027633,Sao Paulo,Brazil,1996,True,False,True,False,4,4.9,714,Operational,3.46,1.43,1.03,15,23,2.42,21.58,0.088,False,True,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.6228,0.25739999999999996,0.1854,1.507176,0.884376,142.0,Critical Surge (>= 2.0x)
RES002360,Mumbai Mexican Place 2360,Local,Mexican,-54.578476,-0.133321,Mumbai,India,1976,True,True,True,True,2,5.0,3752,Operational,2.52,2.46,0.17,17,16,2.2,0.31,0.068,False,True,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.03024,0.02952,0.00204,0.066528,0.036288,120.00000000000001,Critical Surge (>= 2.0x)
RES002361,Tokyo Brazilian Place 2361,Local,Brazilian,-22.953945,-133.266982,Tokyo,Japan,2004,True,False,False,True,2,4.8,2700,Operational,1.9,4.95,1.57,72,71,1.33,9.6,0.026,False,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.012349999999999998,0.032175,0.010205,0.0164255,0.004075500000000001,33.00000000000001,Moderate Surge (1.1x - 1.49x)
RES002364,Tokyo Indian Place 2364,Local,Indian,77.715216,-10.160986,Tokyo,Japan,1954,True,True,True,False,2,4.5,4644,Operational,8.42,1.81,1.13,65,66,1.95,23.24,0.02,True,True,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.054729999999999994,0.011765,0.007344999999999999,0.10672349999999999,0.05199349999999999,95.0,High Surge (1.5x - 1.99x)
RES002365,Osaka Mexican Place 2365,Local,Mexican,87.384528,-16.367477,Osaka,Japan,1978,True,False,True,True,2,2.4,2746,Operational,8.0,3.36,1.58,78,77,2.23,0.14,0.023,True,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.052,0.02184,0.01027,0.11596,0.06395999999999999,123.0,Critical Surge (>= 2.0x)
RES002366,Sao Paulo Thai Place 2366,Local,Thai,18.668955,163.451929,Sao Paulo,Brazil,1969,True,False,True,True,4,3.5,2543,Operational,3.07,0.33,1.65,73,75,1.5,0.33,0.043,False,True,False,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.5526,0.0594,0.297,0.8289,0.2763,50.0,High Surge (1.5x - 1.99x)
RES002368,Mumbai French Place 2368,Local,French,-62.246239,-20.312489,Mumbai,India,2015,True,False,False,False,3,3.9,282,Operational,0.69,4.6,0.0,75,71,1.53,22.01,0.034,True,True,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.00828,0.0552,0.0,0.0126684,0.004388400000000001,53.0,High Surge (1.5x - 1.99x)
RES002369,Tokyo Japanese Place 2369,Local,Japanese,-34.695826,-67.232788,Tokyo,Japan,1984,True,True,True,True,4,3.4,2502,Operational,8.39,2.92,1.13,60,67,1.01,7.35,0.071,True,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.054535,0.01898,0.007344999999999999,0.05508035,0.00054535,1.0000000000000009,Baseline (< 1.1x)
RES002370,Indian Chain 2370,Chain,Indian,-41.470459,-82.235603,Osaka,Japan,2010,True,False,False,True,4,3.5,4529,Operational,2.86,3.59,0.79,63,65,2.18,8.53,0.018,True,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.01859,0.023334999999999998,0.005135,0.0405262,0.0219362,118.00000000000001,Critical Surge (>= 2.0x)
RES002371,New York Mediterranean Place 2371,Local,Mediterranean,67.574435,-44.337955,New York,USA,2010,True,False,False,False,1,4.6,443,Operational,4.57,2.02,1.04,26,25,1.86,10.84,0.056,True,False,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,4.57,2.02,1.04,8.500200000000001,3.930200000000001,86.00000000000001,High Surge (1.5x - 1.99x)
RES002373,Sao Paulo Thai Place 2373,Local,Thai,-19.745834,114.973347,Sao Paulo,Brazil,1999,True,True,True,False,1,4.5,550,Operational,3.46,1.51,0.76,85,88,1.68,12.05,0.069,False,False,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.6228,0.2718,0.1368,1.046304,0.4235039999999999,68.0,High Surge (1.5x - 1.99x)
RES002376,New York Mexican Place 2376,Local,Mexican,-65.630094,21.473086,New York,USA,2022,True,False,False,False,1,4.1,1504,Operational,6.42,2.8,0.36,89,88,1.64,0.48,0.03,False,True,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,6.42,2.8,0.36,10.528799999999999,4.108799999999999,63.99999999999999,High Surge (1.5x - 1.99x)
RES002377,Rio de Janeiro Thai Place 2377,Local,Thai,51.156241,-153.728073,Rio de Janeiro,Brazil,1970,True,True,False,True,1,4.4,3274,Operational,5.9,4.79,1.98,89,89,1.85,15.9,0.056,False,False,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.062,0.8622,0.3564,1.9647000000000001,0.9027000000000001,85.00000000000001,High Surge (1.5x - 1.99x)
RES002378,Delhi Mediterranean Place 2378,Local,Mediterranean,60.639081,-166.401658,Delhi,India,1970,True,False,False,True,4,3.3,3052,Operational,9.14,1.4,1.49,51,57,2.25,8.29,0.019,True,False,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.10968000000000001,0.0168,0.01788,0.24678000000000003,0.1371,125.0,Critical Surge (>= 2.0x)
RES002380,Rio de Janeiro French Place 2380,Local,French,-68.519309,26.494953,Rio de Janeiro,Brazil,1951,True,True,False,True,2,2.3,2475,Operational,1.23,0.4,1.36,28,36,1.78,3.28,0.095,True,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.22139999999999999,0.072,0.24480000000000002,0.394092,0.172692,78.0,High Surge (1.5x - 1.99x)
RES002381,Delhi Indian Place 2381,Local,Indian,33.583612,-10.317964,Delhi,India,2003,True,True,True,False,3,4.9,3915,Operational,7.47,3.33,1.29,19,23,2.12,4.86,0.097,False,False,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.08964,0.03996,0.01548,0.1900368,0.10039680000000001,112.00000000000001,Critical Surge (>= 2.0x)
RES002382,Delhi Japanese Place 2382,Local,Japanese,27.164833,160.157919,Delhi,India,2012,True,False,False,True,1,3.6,4283,Operational,3.08,4.06,0.2,84,93,2.2,14.53,0.014,True,True,True,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.03696,0.04872,0.0024000000000000002,0.08131200000000001,0.04435200000000001,120.00000000000001,Critical Surge (>= 2.0x)
RES002385,Osaka American Place 2385,Local,American,-12.731287,99.20056,Osaka,Japan,1969,True,False,False,True,1,4.8,958,Operational,9.09,1.21,1.73,72,78,1.44,0.99,0.086,False,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.059085,0.007864999999999999,0.011245,0.08508239999999999,0.02599739999999999,43.99999999999999,Moderate Surge (1.1x - 1.49x)
RES002391,Osaka Japanese Place 2391,Local,Japanese,-26.014577,154.045241,Osaka,Japan,2011,True,False,False,False,1,3.7,575,Closed Temporarily,6.5,3.4,1.56,53,58,2.07,21.28,0.056,False,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.042249999999999996,0.022099999999999998,0.01014,0.08745749999999998,0.045207499999999984,106.99999999999999,Critical Surge (>= 2.0x)
RES002392,Tokyo Japanese Place 2392,Local,Japanese,-71.487682,-169.612003,Tokyo,Japan,2014,True,False,True,True,4,3.0,3292,Operational,9.65,2.28,1.36,68,63,1.46,1.79,0.069,True,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.062725,0.014819999999999998,0.00884,0.09157850000000001,0.028853500000000004,46.0,Moderate Surge (1.1x - 1.49x)
RES002394,Tokyo French Place 2394,Local,French,-19.45146,125.137912,Tokyo,Japan,2001,True,True,True,True,1,4.2,3055,Operational,4.11,4.71,0.64,65,66,1.91,22.78,0.075,True,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.026715,0.030615,0.00416,0.05102565,0.02431065,90.99999999999999,High Surge (1.5x - 1.99x)
RES002396,London Chinese Place 2396,Local,Chinese,-34.561483,-170.505914,London,United Kingdom,1980,True,True,True,True,3,3.6,4120,Operational,8.64,4.36,1.79,16,17,1.52,10.23,0.023,False,True,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,11.0592,5.580800000000001,2.2912,16.809984,5.7507839999999995,52.0,High Surge (1.5x - 1.99x)
RES002398,Osaka Japanese Place 2398,Local,Japanese,37.130458,-1.02404,Osaka,Japan,1989,True,False,True,True,2,3.2,2747,Operational,3.8,3.04,0.87,24,34,2.28,22.66,0.021,True,False,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.024699999999999996,0.01976,0.0056549999999999994,0.056315999999999984,0.03161599999999999,127.99999999999999,Critical Surge (>= 2.0x)
RES002399,Osaka Chinese Place 2399,Local,Chinese,48.244735,-11.047944,Osaka,Japan,1965,True,True,True,False,2,2.8,3744,Operational,1.61,1.17,1.21,62,58,1.14,18.39,0.022,True,False,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.010465,0.007604999999999999,0.007864999999999999,0.011930099999999999,0.0014650999999999987,13.99999999999999,Moderate Surge (1.1x - 1.49x)
RES002400,New York Indian Place 2400,Local,Indian,87.037751,-105.516597,New York,USA,1965,True,False,True,True,1,4.0,538,Operational,2.8,0.42,1.52,67,65,1.75,8.85,0.089,False,True,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,2.8,0.42,1.52,4.8999999999999995,2.0999999999999996,75.0,High Surge (1.5x - 1.99x)
RES002402,London Brazilian Place 2402,Local,Brazilian,50.062341,48.959536,London,United Kingdom,2003,True,False,True,False,3,5.0,2040,Operational,2.66,0.43,1.36,55,61,1.27,9.08,0.043,False,True,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,3.4048000000000003,0.5504,1.7408000000000001,4.324096000000001,0.9192960000000006,27.0,Moderate Surge (1.1x - 1.49x)
RES002404,Tokyo Mediterranean Place 2404,Local,Mediterranean,74.750426,-9.222736,Tokyo,Japan,2019,True,False,True,False,3,3.8,3680,Operational,5.51,0.02,0.26,71,78,1.23,10.66,0.016,False,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.035815,0.00013,0.0016899999999999999,0.04405245,0.00823745,23.0,Moderate Surge (1.1x - 1.49x)
