Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Popularity_score,Estimated_value_score,Average_menu_price,Delivery_fee,Average_delivery_time,Cancellation_rate,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,Is_Sponsored,Visibility_Index,Ad_Rating_Integrity,Estimated_Ad_ROI,Performance_Quadrant
RES002143,London Japanese Place 2143,Local,Japanese,56.046624,-8.526189,London,United Kingdom,1962,True,False,True,True,3,2.7,1357,Closed Temporarily,50.4,6.2,48.96,9.15,59.0,0.062,True,True,90,50000,5700,GBP,Europe,False,67.54727787561383,1.5159708041150028,6.079255008805245,"Struggling Organic (Low Vis, Low Rating)"
RES002144,Mediterranean Chain 2144,Chain,Mediterranean,61.372245,173.70295,Rio de Janeiro,Brazil,1998,True,False,True,True,2,2.2,1424,Operational,65.1,1.8,44.35,0.55,27.0,0.079,True,True,55,11000,5622,BRL,South America,False,75.17998634999606,1.1729330116066468,8.269798498499567,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002145,New York French Place 2145,Local,French,72.275884,-31.990878,New York,USA,2016,True,False,False,True,2,3.3,2150,Operational,47.8,0.9,52.22,3.04,56.0,0.026,True,True,100,85000,10700,USD,North America,False,68.94716393166911,1.8729484420646123,11.376282048725402,"Struggling Organic (Low Vis, Low Rating)"
RES002146,Delhi American Place 2146,Local,American,20.014885,-174.523888,Delhi,India,2020,True,True,True,True,3,4.9,1599,Operational,1.2,8.1,65.31,2.03,88.0,0.017,True,True,38,14000,11312,INR,Asia,False,43.90995857385564,4.670144711706215,7.171959900396422,"Hidden Gem (Low Vis, High Rating)"
RES002147,Rio de Janeiro Chinese Place 2147,Local,Chinese,14.541574,-91.41559,Rio de Janeiro,Brazil,1967,False,True,True,False,2,3.7,2524,Operational,93.9,5.3,51.46,,,,False,True,55,11000,5622,BRL,South America,False,92.93822775962332,1.8347572518133097,17.193572135530314,"Market Leader (High Vis, High Rating)"
RES002148,Delhi Thai Place 2148,Local,Thai,-79.401001,-107.998445,Delhi,India,1999,False,False,True,False,3,3.9,4745,Operational,65.6,7.9,77.16,,,,False,False,38,14000,11312,INR,Asia,True,82.49277140687356,2.0761004792917213,10.724060282893563,"Market Leader (High Vis, High Rating)"
RES002149,Delhi Indian Place 2149,Local,Indian,14.758505,33.761051,Delhi,India,2004,True,False,True,True,4,4.5,1376,Operational,33.4,1.9,66.21,5.62,24.0,0.088,True,True,38,14000,11312,INR,Asia,True,59.128841508584514,2.748108839338903,6.651994669715758,"Hidden Gem (Low Vis, High Rating)"
RES002150,Tokyo American Place 2150,Local,American,60.274587,-131.904762,Tokyo,Japan,2010,True,False,False,False,3,3.6,1770,Operational,40.6,3.0,74.96,2.49,76.0,0.003,False,False,85,45000,6349,JPY,Asia,False,64.20603725374852,2.1124894570204344,7.704724470449822,"Hidden Gem (Low Vis, High Rating)"
RES002151,Osaka Japanese Place 2151,Local,Japanese,40.946892,-152.655708,Osaka,Japan,1974,False,True,True,False,2,2.8,606,Operational,37.0,7.0,50.6,,,,False,False,80,40000,12067,JPY,Asia,False,56.12024754571655,1.6745431415459917,7.856834656400316,"Struggling Organic (Low Vis, Low Rating)"
RES002152,Mumbai Chinese Place 2152,Local,Chinese,-54.509633,-60.523346,Mumbai,India,1991,False,True,True,True,4,4.2,4679,Operational,61.5,5.3,101.04,,,,True,False,40,15000,20633,INR,Asia,True,80.36056287309935,2.264998282549172,8.437859101675432,"Market Leader (High Vis, High Rating)"
RES002153,Osaka American Place 2153,Local,American,14.72368,-141.82206,Osaka,Japan,1988,False,True,False,True,2,4.5,1259,Operational,35.4,2.9,29.67,,,,False,True,80,40000,12067,JPY,Asia,False,59.60758167593353,2.7156598205432108,13.411705877085044,"Hidden Gem (Low Vis, High Rating)"
RES002154,Manchester Mexican Place 2154,Local,Mexican,-43.091181,-29.090687,Manchester,United Kingdom,1965,False,False,True,False,3,2.1,4351,Operational,54.7,9.6,75.16,,,,True,True,75,35000,4800,GBP,Europe,False,76.53400865097103,1.1596416345233593,5.357380605567972,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002155,Tokyo American Place 2155,Local,American,51.371573,-9.716867,Tokyo,Japan,1961,True,True,True,True,1,2.4,355,Operational,73.3,7.1,16.11,0.92,30.0,0.048,False,False,85,45000,6349,JPY,Asia,False,71.13784512241398,1.2495802182298688,17.073082829379352,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002156,Osaka American Place 2156,Local,American,85.462098,72.77646,Osaka,Japan,1958,True,True,True,False,3,3.0,780,Operational,66.1,5.0,63.21,2.06,52.0,0.059,True,False,80,40000,12067,JPY,Asia,True,72.14984555010338,1.5945702486750097,7.2149845550103375,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002157,Osaka American Place 2157,Local,American,-76.107883,-3.715935,Osaka,Japan,1993,True,True,False,True,1,4.5,489,Operational,92.1,3.9,26.77,0.41,14.0,0.093,True,False,80,40000,12067,JPY,Asia,False,82.41327023091239,2.2398916577970507,37.08597160391058,"Market Leader (High Vis, High Rating)"
RES002158,Manchester American Place 2158,Local,American,-67.146123,162.481968,Manchester,United Kingdom,2016,False,True,False,False,1,2.9,4112,Operational,30.4,7.0,23.51,,,,True,False,75,35000,4800,GBP,Europe,False,64.05243525070291,1.805299826669942,18.575206222703844,"Struggling Organic (Low Vis, Low Rating)"
RES002159,Sao Paulo American Place 2159,Local,American,44.906766,140.621233,Sao Paulo,Brazil,1984,True,True,False,False,3,3.6,1928,Operational,82.3,1.2,62.48,6.47,72.0,0.057,False,False,50,12000,8100,BRL,South America,False,85.55770116313371,1.8318730327378914,10.266924139576046,"Market Leader (High Vis, High Rating)"
RES002160,Sao Paulo Mexican Place 2160,Local,Mexican,51.096163,-121.440667,Sao Paulo,Brazil,2006,False,True,False,True,4,4.2,982,Operational,15.9,8.8,82.42,,,,False,False,50,12000,8100,BRL,South America,True,48.40022333399731,2.9717686981503935,5.082023450069718,"Hidden Gem (Low Vis, High Rating)"
RES002161,Chinese Chain 2161,Chain,Chinese,63.240496,102.607476,Delhi,India,1964,True,False,False,False,1,4.9,3806,Operational,91.4,6.5,22.68,6.5,25.0,0.07,False,False,38,14000,11312,INR,Asia,False,94.09859209533849,2.4426257677694605,46.108310126715864,"Market Leader (High Vis, High Rating)"
RES002162,Brazilian Chain 2162,Chain,Brazilian,-58.543052,156.093041,Osaka,Japan,1966,True,True,True,True,2,4.7,3033,Operational,45.7,6.2,40.85,7.27,28.0,0.04,False,True,80,40000,12067,JPY,Asia,False,69.91626193336117,2.692090393861277,16.430321554339876,"Market Leader (High Vis, High Rating)"
RES002163,London Burger Place 2163,Local,Burger,28.386357,118.728568,London,United Kingdom,2012,True,False,False,False,4,3.4,2043,Operational,2.4,4.2,83.27,0.73,68.0,0.008,True,False,90,50000,5700,GBP,Europe,True,45.94763462195408,3.109504819721523,3.9055489428660968,"Struggling Organic (Low Vis, Low Rating)"
RES002164,Los Angeles French Place 2164,Local,French,-53.525489,113.441457,Los Angeles,USA,1956,False,False,True,True,3,3.1,4685,Closed Temporarily,62.3,8.3,73.98,,,,True,True,95,75000,2990,USD,North America,True,80.76808413066175,1.6674391595887221,8.346035360168381,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002165,Burger Chain 2165,Chain,Burger,-11.806533,-179.934654,Sao Paulo,Brazil,1979,False,True,True,False,4,3.6,3379,Operational,98.1,5.7,87.12,,,,False,False,50,12000,8100,BRL,South America,False,96.75022250319239,1.7700631920931196,8.707520025287316,"Market Leader (High Vis, High Rating)"
RES002166,London Japanese Place 2166,Local,Japanese,-47.290063,174.706007,London,United Kingdom,2001,False,True,False,True,3,2.3,3105,Operational,11.0,4.4,81.77,,,,False,True,90,50000,5700,GBP,Europe,False,52.70394398776519,1.7394996496877222,4.040635705728665,"Struggling Organic (Low Vis, Low Rating)"
RES002167,Mediterranean Chain 2167,Chain,Mediterranean,-58.287445,-125.739236,Rio de Janeiro,Brazil,1956,True,False,True,True,2,2.4,1363,Operational,77.3,4.3,45.94,8.32,49.0,0.023,True,True,55,11000,5622,BRL,South America,False,81.02315745047929,1.2364669696695194,9.722778894057514,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002168,Osaka American Place 2168,Local,American,-59.009908,-58.434086,Osaka,Japan,1954,True,True,True,False,1,2.7,4802,Operational,37.1,2.1,26.33,1.77,63.0,0.005,False,False,80,40000,12067,JPY,Asia,False,68.31285484924169,1.613847136335865,18.444470809295257,"Struggling Organic (Low Vis, Low Rating)"
RES002169,Manchester Pizza Place 2169,Local,Pizza,-37.768539,26.144181,Manchester,United Kingdom,1999,True,False,True,True,3,2.7,1294,Operational,53.0,1.6,77.64,8.16,85.0,0.033,False,True,75,35000,4800,GBP,Europe,False,68.5684229899171,1.5005497435268316,6.171158069092539,"Struggling Organic (Low Vis, Low Rating)"
RES002170,Osaka Burger Place 2170,Local,Burger,-52.427405,-75.777647,Osaka,Japan,2016,True,True,True,False,2,4.8,4505,Closed Temporarily,16.7,6.6,53.37,7.51,35.0,0.018,True,False,80,40000,12067,JPY,Asia,True,57.7381458309541,3.3648525111595724,13.857154999428985,"Hidden Gem (Low Vis, High Rating)"
RES002171,Mediterranean Chain 2171,Chain,Mediterranean,-10.712848,-13.142816,Los Angeles,USA,2020,False,True,True,False,4,4.4,4488,Operational,33.6,9.6,83.27,,,,False,False,95,75000,2990,USD,North America,False,66.16595663448174,2.6837671605106945,7.278255229792992,"Hidden Gem (Low Vis, High Rating)"
RES002172,Manchester Indian Place 2172,Local,Indian,25.074085,-103.128109,Manchester,United Kingdom,2000,False,False,True,False,1,2.5,162,Operational,14.1,0.2,22.49,,,,True,True,75,35000,4800,GBP,Europe,False,36.952049243772315,1.8089501959702259,9.238012310943079,"Struggling Organic (Low Vis, Low Rating)"
RES002173,Los Angeles Chinese Place 2173,Local,Chinese,-26.766735,103.930691,Los Angeles,USA,2003,True,False,False,True,1,4.4,669,Operational,17.5,9.0,19.86,1.99,91.0,0.028,True,True,95,75000,2990,USD,North America,False,46.94993736006536,3.0569721780521735,20.65797243842876,"Hidden Gem (Low Vis, High Rating)"
RES002174,Tokyo Mexican Place 2174,Local,Mexican,55.936985,93.53438,Tokyo,Japan,1954,True,False,False,True,4,3.2,742,Operational,84.3,0.7,93.11,3.62,50.0,0.087,True,False,85,45000,6349,JPY,Asia,False,80.95703820800895,1.620653861797971,6.476563056640717,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002175,Osaka Chinese Place 2175,Local,Chinese,-12.278437,167.501308,Osaka,Japan,1991,True,True,False,False,3,3.0,2349,Closed Temporarily,85.7,5.0,81.3,6.46,45.0,0.049,True,True,80,40000,12067,JPY,Asia,False,88.41658622490895,1.5144539960554066,8.841658622490895,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002176,Manchester Chinese Place 2176,Local,Chinese,85.924954,103.191952,Manchester,United Kingdom,2017,False,True,False,True,4,2.3,3658,Operational,45.1,2.9,60.9,,,,False,True,75,35000,4800,GBP,Europe,True,70.71582374377086,1.3209648151928592,4.066159865266824,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002177,New York Japanese Place 2177,Local,Japanese,4.867796,-128.509817,New York,USA,1970,True,True,True,False,1,3.4,4771,Closed Temporarily,35.9,1.4,24.14,6.3,80.0,0.061,False,False,100,85000,10700,USD,North America,True,67.6748431106927,2.0459586267394423,23.009446657635518,"Struggling Organic (Low Vis, Low Rating)"
RES002178,Osaka Brazilian Place 2178,Local,Brazilian,-56.197334,0.899627,Osaka,Japan,1959,True,True,False,False,2,3.4,1311,Operational,5.4,8.7,36.81,6.18,52.0,0.014,False,True,80,40000,12067,JPY,Asia,False,44.84498394646751,2.863107936007311,7.623647270899477,"Struggling Organic (Low Vis, Low Rating)"
RES002179,Chinese Chain 2179,Chain,Chinese,-79.145586,7.305509,Delhi,India,1954,True,True,False,True,4,2.8,133,Operational,66.5,6.1,97.35,8.87,16.0,0.044,False,False,38,14000,11312,INR,Asia,False,62.001988439292546,1.4864667013643311,4.340139190750478,"Struggling Organic (Low Vis, Low Rating)"
RES002180,Delhi Brazilian Place 2180,Local,Brazilian,20.331911,-160.690629,Delhi,India,2009,False,True,True,True,2,2.9,584,Operational,64.3,1.2,47.96,,,,True,False,38,14000,11312,INR,Asia,False,69.55353250694435,1.5499825432794405,10.085262213506931,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002181,Delhi Brazilian Place 2181,Local,Brazilian,-34.241411,37.936046,Delhi,India,1972,True,False,True,True,3,2.4,4965,Operational,0.7,5.7,54.29,3.55,75.0,0.004,False,False,38,14000,11312,INR,Asia,False,50.30877139161335,2.331491958613254,4.024701711329068,"Struggling Organic (Low Vis, Low Rating)"
RES002182,Sao Paulo Mexican Place 2182,Local,Mexican,28.934296,-49.427295,Sao Paulo,Brazil,2004,True,True,False,False,2,3.9,3220,Operational,41.9,5.1,41.88,5.76,24.0,0.056,False,False,50,12000,8100,BRL,South America,False,68.36736694999595,2.2738305869418145,13.33163655524921,"Hidden Gem (Low Vis, High Rating)"
RES002183,Italian Chain 2183,Chain,Italian,40.17524,-25.163431,New York,USA,2018,True,False,False,True,1,3.2,4129,Operational,24.8,3.9,24.45,7.14,37.0,0.054,False,True,100,85000,10700,USD,North America,False,61.27664874913866,2.075793386921657,19.608527599724372,"Struggling Organic (Low Vis, Low Rating)"
RES002184,Mediterranean Chain 2184,Chain,Mediterranean,27.753543,108.331971,New York,USA,1968,True,False,False,False,2,4.6,2414,Operational,62.9,8.3,51.16,9.86,31.0,0.028,True,False,100,85000,10700,USD,North America,True,77.1767523602473,2.4694969769162944,17.75065304285688,"Market Leader (High Vis, High Rating)"
RES002185,Los Angeles Japanese Place 2185,Local,Japanese,-31.402744,-77.320577,Los Angeles,USA,2003,True,False,True,True,3,2.5,3205,Operational,8.9,4.6,76.66,5.25,52.0,0.017,False,True,95,75000,2990,USD,North America,False,51.839965278687856,1.9585388233525982,4.319997106557321,"Struggling Organic (Low Vis, Low Rating)"
RES002186,London Brazilian Place 2186,Local,Brazilian,27.841125,-74.689926,London,United Kingdom,1970,True,True,False,False,3,3.3,610,Operational,17.8,5.3,83.05,3.93,53.0,0.07,False,False,90,50000,5700,GBP,Europe,False,46.55880493046977,2.285247666366173,5.121468542351675,"Struggling Organic (Low Vis, Low Rating)"
RES002187,Rio de Janeiro Thai Place 2187,Local,Thai,-20.75808,116.259548,Rio de Janeiro,Brazil,2013,True,True,False,True,2,4.2,4014,Operational,56.1,2.5,39.12,2.72,98.0,0.091,True,False,55,11000,5622,BRL,South America,False,76.76086997736034,2.307436892829903,16.11978269524567,"Market Leader (High Vis, High Rating)"
RES002188,Mumbai Mediterranean Place 2188,Local,Mediterranean,-87.33989,-159.293644,Mumbai,India,1960,False,True,True,False,1,4.0,3420,Operational,79.0,4.9,22.62,,,,True,False,40,15000,20633,INR,Asia,False,87.27100235483175,2.0519239281853014,34.9084009419327,"Market Leader (High Vis, High Rating)"
RES002189,Mediterranean Chain 2189,Chain,Mediterranean,-19.249459,-30.242787,London,United Kingdom,1990,False,False,True,True,1,4.7,1948,Operational,16.6,2.1,25.47,,,,True,False,90,50000,5700,GBP,Europe,False,52.76825188795199,3.298519595713572,24.801078387337434,"Hidden Gem (Low Vis, High Rating)"
RES002190,Mumbai Japanese Place 2190,Local,Japanese,35.913614,-164.230982,Mumbai,India,1992,False,True,True,False,1,4.5,1083,Operational,67.5,2.6,22.59,,,,True,False,40,15000,20633,INR,Asia,False,74.77436650130241,2.38183239555143,33.64846492558608,"Market Leader (High Vis, High Rating)"
RES002191,New York Mediterranean Place 2191,Local,Mediterranean,38.9016,-93.237334,New York,USA,1970,True,True,True,True,2,2.3,523,Operational,79.5,4.5,45.24,0.55,33.0,0.005,False,False,100,85000,10700,USD,North America,True,76.50708963003024,1.1783855187607895,8.798315307453477,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002192,New York French Place 2192,Local,French,23.827599,134.489319,New York,USA,2001,True,True,False,False,2,5.0,1893,Operational,82.8,8.1,39.44,6.26,60.0,0.069,False,False,100,85000,10700,USD,North America,False,85.70021088535043,2.5412340946362875,21.425052721337607,"Market Leader (High Vis, High Rating)"
RES002193,Thai Chain 2193,Chain,Thai,78.378033,54.18952,Osaka,Japan,1984,True,False,False,True,4,2.4,2074,Operational,88.7,2.9,94.59,2.2,42.0,0.049,True,True,80,40000,12067,JPY,Asia,True,89.18599781617478,1.2034194244317193,5.351159868970486,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002194,Indian Chain 2194,Chain,Indian,9.295663,-44.973486,Rio de Janeiro,Brazil,1976,True,True,True,False,1,4.8,707,Operational,67.6,1.4,26.32,6.56,83.0,0.023,False,False,55,11000,5622,BRL,South America,False,72.32378281488025,2.5398683649745375,34.715415751142515,"Market Leader (High Vis, High Rating)"
RES002195,Italian Chain 2195,Chain,Italian,-29.375612,3.832091,Osaka,Japan,2014,True,False,False,True,1,4.6,98,Closed Temporarily,17.4,5.5,21.93,8.02,54.0,0.083,True,True,80,40000,12067,JPY,Asia,False,35.67491918979415,3.1994423225794684,16.41046282730531,"Hidden Gem (Low Vis, High Rating)"
RES002196,Sao Paulo Burger Place 2196,Local,Burger,77.937984,72.463118,Sao Paulo,Brazil,1954,True,False,False,False,2,4.6,2895,Operational,76.6,9.1,36.58,5.12,22.0,0.012,False,True,50,12000,8100,BRL,South America,False,85.09298931657578,2.374171623886514,19.571387542812428,"Market Leader (High Vis, High Rating)"
RES002197,Pizza Chain 2197,Chain,Pizza,-47.206637,-81.680163,Tokyo,Japan,1983,True,False,False,False,4,2.7,1981,Operational,25.3,5.1,83.83,5.07,18.0,0.031,True,False,85,45000,6349,JPY,Asia,False,57.216814999014616,1.7444399308253762,3.8621350124334866,"Struggling Organic (Low Vis, Low Rating)"
RES002198,French Chain 2198,Chain,French,52.213355,79.956855,Sao Paulo,Brazil,1959,True,False,True,False,2,2.1,4153,Operational,76.3,4.3,43.84,8.34,49.0,0.029,True,True,50,12000,8100,BRL,South America,True,87.06066337288775,1.0847046951637525,9.141369654153213,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES002199,Osaka American Place 2199,Local,American,-37.302416,-130.546431,Osaka,Japan,1977,True,False,False,True,4,3.7,227,Operational,88.4,4.9,114.64,5.37,83.0,0.053,False,True,80,40000,12067,JPY,Asia,False,76.07210875255376,1.8565023079646399,7.036670059611223,"Market Leader (High Vis, High Rating)"
RES002200,Mumbai Pizza Place 2200,Local,Pizza,78.362977,19.616713,Mumbai,India,1989,False,True,True,False,1,3.7,2483,Operational,22.5,5.7,22.21,,,,True,True,40,15000,20633,INR,Asia,False,57.142125006547275,2.447278735579457,21.142586252422493,"Hidden Gem (Low Vis, High Rating)"
RES002201,Mediterranean Chain 2201,Chain,Mediterranean,-55.943131,150.433192,Tokyo,Japan,2000,False,False,True,False,3,2.8,2647,Operational,8.1,2.7,70.52,,,,True,True,85,45000,6349,JPY,Asia,False,50.31744215298398,2.226324003564454,4.696294600945171,"Struggling Organic (Low Vis, Low Rating)"
RES002202,Delhi Pizza Place 2202,Local,Pizza,-29.309065,179.766011,Delhi,India,1978,True,False,False,False,3,4.3,2079,Operational,34.3,9.2,73.89,2.35,42.0,0.024,True,False,38,14000,11312,INR,Asia,False,62.00012620018927,2.611753078246737,8.886684755360461,"Hidden Gem (Low Vis, High Rating)"
RES002203,Chinese Chain 2203,Chain,Chinese,72.38766,84.309491,Tokyo,Japan,1995,False,True,False,True,2,3.5,723,Operational,10.5,8.8,55.38,,,,False,False,85,45000,6349,JPY,Asia,False,43.90496907247245,2.6681834938019957,7.683369587682678,"Hidden Gem (Low Vis, High Rating)"
RES002204,Sao Paulo Indian Place 2204,Local,Indian,-11.224632,121.274427,Sao Paulo,Brazil,1971,False,False,True,False,1,4.8,574,Operational,17.4,2.9,21.02,,,,False,True,50,12000,8100,BRL,South America,False,46.002317228469465,3.338548510517706,22.081112269665343,"Hidden Gem (Low Vis, High Rating)"
RES002205,Osaka Burger Place 2205,Local,Burger,14.612237,170.402065,Osaka,Japan,1979,True,True,False,True,4,2.1,2069,Operational,1.3,1.3,100.96,9.93,52.0,0.01,False,False,80,40000,12067,JPY,Asia,True,45.471835346761715,1.9941534393710754,2.38727135570499,"Struggling Organic (Low Vis, Low Rating)"
