Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Average_menu_price,Popularity_score,Estimated_value_score,Delivery_fee,Service_fee,Packaging_fee,Minimum_order,Average_delivery_time,Cancellation_rate,WiFi,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,FX_Rate,Average_menu_price_USD,Delivery_fee_USD,Service_fee_USD,Minimum_order_USD,Average_menu_price_PPP,Membership_Status,Customer_Loyalty_Index,Est_Total_Order_Cost_USD,Price_Transparency_Ratio
RES003210,Mexican Chain 3210,Chain,Mexican,59.962305,84.116948,Los Angeles,USA,1987,True,False,True,True,3,4.2,2777,Operational,59.26,88.3,5.5,2.87,4.65,1.87,21.26,21.0,0.056,True,False,False,95,75000,2990,USD,North America,1.0,59.26,2.87,4.65,21.26,62.37894736842106,Membership Partner,88.44927259688774,59.26,0.9281133829208001
RES003211,Rio de Janeiro Brazilian Place 3211,Local,Brazilian,33.73967,-147.953065,Rio de Janeiro,Brazil,1976,False,False,True,True,1,4.0,1565,Operational,24.32,42.3,3.0,,,,,,,False,True,True,55,11000,5622,BRL,South America,0.18,4.3776,,,,7.959272727272728,Standard Non-Member,66.8303216036883,4.3776,6.853068609953259
RES003212,New York Mediterranean Place 3212,Local,Mediterranean,29.762102,30.705641,New York,USA,1963,True,True,True,True,3,2.2,4626,Operational,66.79,63.3,9.4,4.24,4.45,1.5,4.38,82.0,0.004,True,False,True,100,85000,10700,USD,North America,1.0,66.79,4.24,4.45,4.38,66.79,Standard Non-Member,68.24622192865512,71.03,1.407396295741933
RES003213,Mumbai American Place 3213,Local,American,-85.024927,-18.676676,Mumbai,India,1970,False,True,True,False,1,3.3,324,Operational,19.65,95.0,0.5,,,,,,,False,True,False,40,15000,20633,INR,Asia,0.012,0.23579999999999998,,,,0.5894999999999999,Standard Non-Member,78.17181470642225,0.23579999999999998,21.2043205923639
RES003214,Los Angeles American Place 3214,Local,American,-25.634975,-108.285274,Los Angeles,USA,1987,True,False,False,True,4,2.8,4647,Operational,85.65,48.2,9.8,0.12,3.73,1.98,24.89,84.0,0.059,True,False,False,95,75000,2990,USD,North America,1.0,85.65,0.12,3.73,24.89,90.15789473684211,Standard Non-Member,65.82217156089686,85.77000000000001,1.1441914635821195
RES003215,New York Indian Place 3215,Local,Indian,-48.047561,-6.106221,New York,USA,1967,True,False,False,False,2,4.0,4150,Operational,46.4,83.7,4.0,5.94,2.07,1.12,5.72,81.0,0.004,True,False,True,100,85000,10700,USD,North America,1.0,46.4,5.94,2.07,5.72,46.4,Membership Partner,86.82385338465656,46.4,0.8620689469381693
RES003216,Italian Chain 3216,Chain,Italian,-63.835038,91.908469,Manchester,United Kingdom,2020,False,True,True,True,3,4.0,1755,Operational,79.74,10.5,5.2,,,,,,,True,False,False,75,35000,4800,GBP,Europe,1.28,102.0672,,,,136.08960000000002,Standard Non-Member,54.51366296179977,102.0672,0.5094682668921234
RES003217,Mediterranean Chain 3217,Chain,Mediterranean,-20.861546,83.170401,Tokyo,Japan,1952,True,True,False,False,3,2.2,1268,Closed Temporarily,60.91,63.9,1.9,0.25,0.38,1.65,12.79,56.0,0.081,True,False,True,85,45000,6349,JPY,Asia,0.0065,0.39591499999999996,0.001625,0.00247,0.08313499999999999,0.4657823529411765,Standard Non-Member,63.92961818209906,0.39753999999999995,47.98997767203144
RES003218,London Burger Place 3218,Local,Burger,-11.393454,-96.193269,London,United Kingdom,1966,True,False,True,True,4,2.1,3494,Operational,79.64,87.8,0.5,2.5,1.5,0.17,7.81,26.0,0.095,False,False,False,90,50000,5700,GBP,Europe,1.28,101.9392,3.2,1.92,9.9968,113.26577777777777,Standard Non-Member,76.45797824214574,105.1392,0.049048844320449404
RES003219,New York Indian Place 3219,Local,Indian,63.235895,-139.396121,New York,USA,2019,True,True,True,False,2,3.6,4481,Operational,47.4,85.5,8.6,7.74,2.57,1.4,13.04,27.0,0.089,True,True,False,100,85000,10700,USD,North America,1.0,47.4,7.74,2.57,13.04,47.4,Membership Partner,85.41407728332055,47.4,1.8143459532838406
RES003220,New York Brazilian Place 3220,Local,Brazilian,58.168392,44.497951,New York,USA,1989,False,True,False,False,4,4.7,3237,Operational,100.42,1.3,2.4,,,,,,,True,False,False,100,85000,10700,USD,North America,1.0,100.42,,,,100.42,Standard Non-Member,57.18896100097874,100.42,0.2389962135132821
RES003221,Thai Chain 3221,Chain,Thai,-85.845152,64.838537,Manchester,United Kingdom,1969,True,True,True,True,2,4.9,2804,Operational,44.0,50.7,3.7,5.42,1.13,1.11,0.88,62.0,0.038,False,True,True,75,35000,4800,GBP,Europe,1.28,56.32,6.9376,1.4464,1.1264,75.09333333333333,Standard Non-Member,77.64334039597078,63.2576,0.6569602156079508
RES003222,Rio de Janeiro Mexican Place 3222,Local,Mexican,-19.249865,130.960101,Rio de Janeiro,Brazil,1999,True,False,False,True,1,3.5,4095,Operational,18.07,56.2,5.6,3.62,1.73,0.44,10.98,42.0,0.088,False,True,True,55,11000,5622,BRL,South America,0.18,3.2525999999999997,0.6516,0.3114,1.9764,5.913818181818181,Standard Non-Member,72.776872878772,3.9041999999999994,17.216990340960972
RES003223,Manchester Mediterranean Place 3223,Local,Mediterranean,-88.045769,47.314484,Manchester,United Kingdom,2011,True,False,False,False,2,3.8,3064,Operational,47.4,22.6,2.4,5.59,1.49,0.07,11.56,46.0,0.025,True,False,True,75,35000,4800,GBP,Europe,1.28,60.672,7.1552,1.9072,14.796800000000001,80.896,Standard Non-Member,60.115562792998205,67.82719999999999,0.39556961373335947
RES003224,Mexican Chain 3224,Chain,Mexican,-78.059531,83.833937,Manchester,United Kingdom,2007,True,False,False,True,4,4.4,3236,Closed Temporarily,80.77,65.5,6.1,3.59,2.1,1.01,2.95,89.0,0.079,False,False,False,75,35000,4800,GBP,Europe,1.28,103.3856,4.5952,2.688,3.7760000000000002,137.84746666666666,Membership Partner,81.06787306137639,103.3856,0.5900241369201887
RES003225,Mumbai Mediterranean Place 3225,Local,Mediterranean,51.856225,149.481433,Mumbai,India,1951,True,False,False,True,3,3.5,508,Operational,63.85,0.3,2.5,3.19,3.26,0.5,22.45,77.0,0.023,True,False,True,40,15000,20633,INR,Asia,0.012,0.7662,0.03828,0.039119999999999995,0.2694,1.9154999999999998,Membership Partner,43.071956042598416,0.7662,32.628513927807454
RES003226,Thai Chain 3226,Chain,Thai,84.675654,105.032388,Rio de Janeiro,Brazil,2008,True,True,False,True,1,3.1,1809,Operational,21.48,23.3,4.7,7.45,2.74,0.12,21.15,58.0,0.008,False,True,False,55,11000,5622,BRL,South America,0.18,3.8664,1.341,0.4932,3.8069999999999995,7.0298181818181815,Membership Partner,54.340344722716154,3.8664,12.156007615350813
RES003227,Japanese Chain 3227,Chain,Japanese,-36.475293,-126.23097,Rio de Janeiro,Brazil,1967,False,False,True,True,2,2.2,464,Operational,45.91,16.6,4.7,,,,,,,False,False,False,55,11000,5622,BRL,South America,0.18,8.2638,,,,15.025090909090908,Standard Non-Member,41.47351138772484,8.2638,5.68745544574464
RES003228,Indian Chain 3228,Chain,Indian,1.491916,-47.119239,New York,USA,1991,True,True,False,False,3,4.1,1219,Operational,74.34,81.3,8.8,0.7,1.11,1.46,9.83,66.0,0.03,False,True,True,100,85000,10700,USD,North America,1.0,74.34,0.7,1.11,9.83,74.34,Membership Partner,82.15091965358957,74.34,1.1837503203692452
RES003229,London Italian Place 3229,Local,Italian,4.40266,162.317608,London,United Kingdom,1951,True,False,True,True,2,3.2,2191,Operational,41.74,61.4,9.0,5.01,1.2,1.84,16.64,73.0,0.089,False,True,False,90,50000,5700,GBP,Europe,1.28,53.427200000000006,6.4128,1.536,21.299200000000003,59.36355555555556,Standard Non-Member,70.85480292825231,59.84,1.6845351864867484
RES003230,Los Angeles Chinese Place 3230,Local,Chinese,-38.304754,85.503782,Los Angeles,USA,2013,True,True,False,True,4,4.0,3089,Operational,87.71,58.5,0.2,4.06,1.84,0.71,15.5,73.0,0.019,False,True,True,95,75000,2990,USD,North America,1.0,87.71,4.06,1.84,15.5,92.32631578947368,Standard Non-Member,75.7041754965261,91.77,0.022802416796232853
RES003231,Tokyo Thai Place 3231,Local,Thai,-40.444399,-64.50397,Tokyo,Japan,2006,False,True,False,False,3,2.1,3012,Operational,82.47,66.4,9.2,,,,,,,False,False,True,85,45000,6349,JPY,Asia,0.0065,0.536055,,,,0.6306529411764705,Standard Non-Member,67.37529326371043,0.536055,171.6238601937111
RES003232,Delhi Pizza Place 3232,Local,Pizza,-23.909746,-14.797368,Delhi,India,2023,False,True,True,False,1,4.0,35,Operational,21.15,58.5,6.1,,,,,,,False,True,False,38,14000,11312,INR,Asia,0.012,0.25379999999999997,,,,0.6678947368421052,Standard Non-Member,60.02188629667005,0.25379999999999997,240.34578271953225
RES003233,Tokyo Chinese Place 3233,Local,Chinese,20.073135,-35.75491,Tokyo,Japan,2013,False,True,False,True,3,2.8,2704,Operational,67.28,44.9,8.4,,,,,,,False,False,True,85,45000,6349,JPY,Asia,0.0065,0.43732,,,,0.5144941176470588,Standard Non-Member,62.59547864550693,0.43732,192.07858758211933
RES003234,Delhi Mexican Place 3234,Local,Mexican,46.648766,-50.357464,Delhi,India,2011,True,False,False,False,4,4.7,142,Operational,91.79,52.9,3.4,9.99,3.86,0.86,9.83,40.0,0.066,True,True,True,38,14000,11312,INR,Asia,0.012,1.10148,0.11988,0.04632,0.11796000000000001,2.8986315789473682,Standard Non-Member,66.84015336516332,1.22136,30.867531986480024
RES003235,Burger Chain 3235,Chain,Burger,-8.688727,74.505856,Rio de Janeiro,Brazil,1977,False,True,True,True,1,3.5,4192,Operational,29.04,100.0,7.6,,,,,,,True,True,True,55,11000,5622,BRL,South America,0.18,5.2272,,,,9.504,Standard Non-Member,90.37931211803345,5.2272,14.539329939675172
RES003236,Mumbai Thai Place 3236,Local,Thai,-82.911833,16.985884,Mumbai,India,1977,True,False,False,False,1,3.6,735,Operational,26.4,12.3,9.2,9.22,2.03,1.7,13.2,49.0,0.022,False,False,False,40,15000,20633,INR,Asia,0.012,0.31679999999999997,0.11064000000000002,0.02436,0.15839999999999999,0.792,Standard Non-Member,49.77088199830929,0.42744,290.4031237275135
RES003237,Manchester Mexican Place 3237,Local,Mexican,-31.564042,-22.739896,Manchester,United Kingdom,1951,True,True,True,True,3,4.5,1028,Operational,58.51,79.0,5.4,0.32,3.29,1.73,4.17,53.0,0.06,True,False,True,75,35000,4800,GBP,Europe,1.28,74.8928,0.4096,4.2112,5.3376,99.85706666666665,Membership Partner,83.03121714438315,74.8928,0.7210305834335133
RES003238,Manchester Mexican Place 3238,Local,Mexican,-18.410415,-72.790248,Manchester,United Kingdom,1978,True,True,False,True,2,3.5,3642,Operational,46.92,20.0,8.8,7.86,4.8,1.61,10.26,44.0,0.04,False,True,False,75,35000,4800,GBP,Europe,1.28,60.0576,10.0608,6.144,13.1328,80.0768,Standard Non-Member,57.88405865022117,70.11840000000001,1.4652599926527206
RES003239,Rio de Janeiro Chinese Place 3239,Local,Chinese,-79.718548,47.144283,Rio de Janeiro,Brazil,1976,True,False,False,True,3,4.8,706,Operational,59.08,76.8,9.1,7.12,2.42,1.91,16.04,71.0,0.027,True,True,False,55,11000,5622,BRL,South America,0.18,10.6344,1.2816,0.4356,2.8871999999999995,19.335272727272727,Standard Non-Member,82.62929130727298,11.916,8.557134529721043
RES003240,Thai Chain 3240,Chain,Thai,15.137365,155.169087,Tokyo,Japan,1989,False,True,False,True,2,4.7,1805,Operational,44.72,31.2,8.4,,,,,,,False,True,True,85,45000,6349,JPY,Asia,0.0065,0.29068,,,,0.3419764705882353,Standard Non-Member,67.09255223185042,0.29068,288.976575696382
RES003241,Sao Paulo Indian Place 3241,Local,Indian,-14.980375,2.71185,Sao Paulo,Brazil,1978,True,False,True,False,2,4.6,1456,Operational,50.86,6.9,7.9,0.13,1.47,1.51,3.52,16.0,0.002,False,True,True,50,12000,8100,BRL,South America,0.18,9.1548,0.0234,0.2646,0.6335999999999999,18.3096,Standard Non-Member,56.016211916944116,9.1782,8.62935196516014
RES003242,Los Angeles Chinese Place 3242,Local,Chinese,-24.424666,-143.442396,Los Angeles,USA,1989,True,False,False,True,1,3.6,671,Operational,25.09,40.2,9.3,0.47,1.86,0.87,12.52,89.0,0.067,False,False,True,95,75000,2990,USD,North America,1.0,25.09,0.47,1.86,12.52,26.410526315789472,Standard Non-Member,60.61046079768539,25.56,3.706655890527864
RES003243,Mumbai Mexican Place 3243,Local,Mexican,-73.677307,-100.270637,Mumbai,India,2000,False,False,True,True,3,3.4,3846,Closed Temporarily,64.46,67.5,2.5,,,,,,,False,False,False,40,15000,20633,INR,Asia,0.012,0.77352,,,,1.9338000000000002,Standard Non-Member,76.47596985349836,0.77352,32.31974309682607
RES003244,Japanese Chain 3244,Chain,Japanese,-26.224393,176.756855,Sao Paulo,Brazil,2017,False,True,True,True,4,2.1,3207,Operational,83.13,58.7,4.7,,,,,,,True,True,False,50,12000,8100,BRL,South America,0.18,14.963399999999998,,,,29.926799999999997,Standard Non-Member,64.51617574005263,14.963399999999998,3.140997156996595
RES003245,London Japanese Place 3245,Local,Japanese,-25.121871,-51.019999,London,United Kingdom,1996,False,True,True,False,1,2.0,3191,Operational,26.81,99.8,7.2,,,,,,,True,False,False,90,50000,5700,GBP,Europe,1.28,34.3168,,,,38.12977777777778,Standard Non-Member,80.33856468118962,34.3168,2.0980976635904964
RES003246,Burger Chain 3246,Chain,Burger,32.980516,166.503364,Mumbai,India,1979,True,False,False,False,3,2.8,1511,Operational,75.87,78.0,4.0,0.95,0.59,1.39,7.0,51.0,0.012,False,False,True,40,15000,20633,INR,Asia,0.012,0.91044,0.0114,0.0070799999999999995,0.084,2.2761,Membership Partner,73.78672280143144,0.91044,43.934752499063634
RES003247,Burger Chain 3247,Chain,Burger,13.019883,25.434402,Osaka,Japan,2000,True,False,True,True,2,3.8,203,Operational,45.5,41.7,6.0,5.18,0.85,1.67,9.88,54.0,0.095,True,False,True,80,40000,12067,JPY,Asia,0.0065,0.29575,0.03367,0.0055249999999999995,0.06422,0.3696875,Standard Non-Member,58.21150582630064,0.32942,202.87336306555176
RES003248,Mediterranean Chain 3248,Chain,Mediterranean,-32.861775,140.853919,London,United Kingdom,1978,True,False,False,True,3,2.7,1163,Operational,66.35,68.4,7.3,0.34,2.67,1.36,18.46,35.0,0.046,False,True,True,90,50000,5700,GBP,Europe,1.28,84.928,0.43520000000000003,3.4176,23.628800000000002,94.36444444444444,Membership Partner,68.42541651727694,84.928,0.8595516100749857
RES003249,Chinese Chain 3249,Chain,Chinese,34.258901,153.480003,Manchester,United Kingdom,2012,True,False,True,True,1,3.8,4447,Operational,22.32,62.1,5.3,8.26,4.13,1.33,8.49,67.0,0.083,True,False,False,75,35000,4800,GBP,Europe,1.28,28.5696,10.572799999999999,5.2863999999999995,10.8672,38.0928,Standard Non-Member,77.22725633607578,39.1424,1.8551186626652572
RES003250,Sao Paulo Mediterranean Place 3250,Local,Mediterranean,-46.795116,-56.837357,Sao Paulo,Brazil,1954,False,False,True,True,3,3.0,3958,Operational,67.38,64.3,1.1,,,,,,,False,True,True,50,12000,8100,BRL,South America,0.18,12.1284,,,,24.2568,Standard Non-Member,72.89704952814623,12.1284,0.9069620966523124
RES003251,Sao Paulo Mexican Place 3251,Local,Mexican,88.778625,56.675323,Sao Paulo,Brazil,1953,False,True,True,False,1,3.8,3013,Operational,22.91,87.0,7.9,,,,,,,False,False,False,50,12000,8100,BRL,South America,0.18,4.1238,,,,8.2476,Standard Non-Member,85.81646207222776,4.1238,19.157083477112497
RES003252,Rio de Janeiro Mediterranean Place 3252,Local,Mediterranean,68.92242,136.122826,Rio de Janeiro,Brazil,1989,True,False,False,False,2,3.5,837,Operational,43.28,55.7,0.0,4.82,1.34,1.17,0.32,78.0,0.05,False,False,True,55,11000,5622,BRL,South America,0.18,7.7904,0.8676,0.2412,0.0576,14.164363636363635,Membership Partner,66.98802180320426,7.7904,0.0
RES003253,Tokyo Italian Place 3253,Local,Italian,-68.832809,147.553979,Tokyo,Japan,1978,True,False,True,True,1,4.6,2753,Operational,21.53,86.4,5.9,7.14,0.1,1.37,16.98,82.0,0.021,False,True,False,85,45000,6349,JPY,Asia,0.0065,0.139945,0.04640999999999999,0.00065,0.11037,0.16464117647058826,Standard Non-Member,90.05871097838171,0.186355,421.59118517142326
RES003254,French Chain 3254,Chain,French,-55.498112,-167.969598,Manchester,United Kingdom,2014,False,False,True,True,4,2.1,321,Operational,94.25,39.8,6.7,,,,,,,False,False,False,75,35000,4800,GBP,Europe,1.28,120.64,,,,160.85333333333332,Standard Non-Member,48.85915106181167,120.64,0.5553713481816035
RES003255,London Japanese Place 3255,Local,Japanese,-81.116522,51.847082,London,United Kingdom,1955,False,False,True,True,3,3.3,4685,Operational,67.51,34.4,1.6,,,,,,,False,True,True,90,50000,5700,GBP,Europe,1.28,86.4128,,,,96.01422222222223,Standard Non-Member,63.33085047839704,86.4128,0.18515775226404246
RES003256,American Chain 3256,Chain,American,70.405581,-15.739772,Los Angeles,USA,1967,True,False,False,False,1,4.0,3547,Operational,22.93,48.7,2.7,6.8,2.29,0.93,8.16,39.0,0.051,False,False,True,95,75000,2990,USD,North America,1.0,22.93,6.8,2.29,8.16,24.136842105263156,Membership Partner,72.27098984484621,22.93,1.1774966778239566
RES003257,Delhi Thai Place 3257,Local,Thai,-79.249284,-40.443337,Delhi,India,1969,True,True,True,True,1,4.5,3166,Operational,19.66,68.3,2.8,0.89,1.82,0.28,21.33,45.0,0.008,True,False,False,38,14000,11312,INR,Asia,0.012,0.23592000000000002,0.01068,0.021840000000000002,0.25595999999999997,0.620842105263158,Standard Non-Member,82.71086989756459,0.2466,118.68379669465625
RES003258,Sao Paulo Thai Place 3258,Local,Thai,76.572987,68.35792,Sao Paulo,Brazil,1952,True,True,False,True,1,3.5,3452,Operational,19.98,83.0,2.2,2.33,2.11,0.33,6.05,24.0,0.019,True,False,True,50,12000,8100,BRL,South America,0.18,3.5964,0.4194,0.37979999999999997,1.089,7.192800000000001,Standard Non-Member,82.8953949410068,4.0158000000000005,6.117226638520009
RES003259,Tokyo Mexican Place 3259,Local,Mexican,22.787281,63.353025,Tokyo,Japan,1979,True,True,False,True,1,3.8,3738,Operational,20.14,53.3,3.1,6.86,0.05,1.76,12.72,42.0,0.047,True,False,False,85,45000,6349,JPY,Asia,0.0065,0.13091,0.04459,0.000325,0.08268,0.15401176470588235,Standard Non-Member,73.09567357551016,0.1755,236.80210219156527
RES003260,Sao Paulo Mexican Place 3260,Local,Mexican,-43.06151,-38.732431,Sao Paulo,Brazil,2015,True,True,False,True,3,3.0,3553,Operational,81.83,19.1,6.9,1.17,4.14,0.94,3.64,54.0,0.021,True,True,False,50,12000,8100,BRL,South America,0.18,14.729399999999998,0.21059999999999998,0.7451999999999999,0.6552,29.458799999999997,Standard Non-Member,54.43694119140655,14.939999999999998,4.684508215914552
RES003261,Delhi Mediterranean Place 3261,Local,Mediterranean,55.210557,56.225654,Delhi,India,2021,True,False,False,True,3,2.8,45,Operational,65.31,62.5,9.7,6.35,1.12,1.91,18.51,32.0,0.056,True,False,True,38,14000,11312,INR,Asia,0.012,0.7837200000000001,0.0762,0.013440000000000002,0.22212,2.062421052631579,Membership Partner,55.28525770538529,0.7837200000000001,123.76853497609477
RES003262,London Italian Place 3262,Local,Italian,-5.538353,5.188829,London,United Kingdom,1973,True,True,False,True,4,4.6,4512,Operational,99.82,91.3,5.7,4.76,0.28,0.55,2.48,28.0,0.039,False,True,True,90,50000,5700,GBP,Europe,1.28,127.7696,6.0927999999999995,0.35840000000000005,3.1744,141.96622222222223,Standard Non-Member,93.75835494196824,133.8624,0.44611550442268344
RES003263,American Chain 3263,Chain,American,3.404096,108.379617,Manchester,United Kingdom,1961,True,False,True,True,4,3.7,2771,Operational,82.26,10.5,9.4,4.39,2.99,1.26,20.11,25.0,0.049,True,True,True,75,35000,4800,GBP,Europe,1.28,105.29280000000001,5.619199999999999,3.8272000000000004,25.7408,140.39040000000003,Standard Non-Member,54.321657016764874,110.912,0.8927485935149544
RES003264,Manchester Chinese Place 3264,Local,Chinese,4.094964,-27.050179,Manchester,United Kingdom,1999,False,False,True,True,2,3.2,4520,Operational,44.24,93.0,5.5,,,,,,,True,True,True,75,35000,4800,GBP,Europe,1.28,56.6272,,,,75.50293333333333,Standard Non-Member,86.04459307410079,56.6272,0.9712646754339844
RES003265,Burger Chain 3265,Chain,Burger,29.016512,-54.456369,New York,USA,1988,True,False,False,False,4,2.1,4789,Operational,88.06,18.9,1.6,5.18,0.76,0.46,11.06,80.0,0.058,True,True,False,100,85000,10700,USD,North America,1.0,88.06,5.18,0.76,11.06,88.06,Standard Non-Member,50.00816663920625,93.24000000000001,0.18169429727805705
RES003266,Delhi Japanese Place 3266,Local,Japanese,56.593167,-148.592671,Delhi,India,1987,False,False,True,True,1,3.5,4618,Operational,23.51,50.9,0.8,,,,,,,False,True,True,38,14000,11312,INR,Asia,0.012,0.28212000000000004,,,,0.742421052631579,Standard Non-Member,71.0801268296915,0.28212000000000004,28.356627120987095
RES003267,Rio de Janeiro Mediterranean Place 3267,Local,Mediterranean,-88.473925,-102.520862,Rio de Janeiro,Brazil,1961,True,False,False,False,4,2.1,3617,Operational,104.55,60.2,9.8,4.19,0.21,0.6,8.1,31.0,0.061,True,False,False,55,11000,5622,BRL,South America,0.18,18.819,0.7542000000000001,0.0378,1.458,34.21636363636363,Standard Non-Member,65.53980428888761,19.5732,5.207502778707541
RES003268,Mexican Chain 3268,Chain,Mexican,37.362922,-83.607684,Osaka,Japan,1985,True,False,False,True,3,2.3,1571,Operational,63.12,70.0,2.1,1.18,2.85,0.74,5.49,43.0,0.035,False,True,False,80,40000,12067,JPY,Asia,0.0065,0.41028,0.007669999999999999,0.018525,0.035685,0.5128499999999999,Membership Partner,67.72379085312217,0.41028,51.18443213309903
