Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Average_menu_price,Popularity_score,Estimated_value_score,Total_Promo_Events,Avg_Discount_Nominal,Max_Discount_Nominal,Avg_Price_Markdown_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Minimum_order_USD,Average_menu_price_USD,Avg_Discount_USD,Promo_Attractiveness_Score,Min_Order_Friction_Ratio,Normalized_Review_Score,Composite_Volume_Index,Promo_Strategy_Segment
RES002055,Mumbai Chinese Place 2055,Local,Chinese,-71.391975,124.396967,Mumbai,India,1951,True,True,False,False,1,2.6,211,Operational,1.19,1.09,0.63,38.0,43.0,2.29,18.25,0.087,True,25.29,82.7,2.0,3.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.219,0.30347999999999997,0.0,14.0,0.7216267245725434,62.88997310405554,74.77598924162221,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002056,Delhi Japanese Place 2056,Local,Japanese,43.800346,-172.314225,Delhi,India,2020,True,True,False,False,4,2.1,2943,Operational,3.88,3.01,1.02,56.0,54.0,1.68,4.72,0.095,False,88.28,52.9,4.2,5.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.056639999999999996,1.05936,0.0,29.400000000000002,0.05346619329954567,93.77898048257097,69.25159219302839,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002057,Mexican Chain 2057,Chain,Mexican,-55.434844,-114.327993,Manchester,United Kingdom,1994,True,True,False,False,4,2.7,3287,Operational,2.31,0.69,1.2,17.0,25.0,1.25,21.73,0.079,False,119.85,21.5,9.7,1.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,27.814400000000003,153.408,0.0,67.89999999999999,0.1813099696149486,95.07644643375114,50.930578573500455,"Growth Driver (High Promo, Low Barrier)"
RES002058,Delhi Burger Place 2058,Local,Burger,-45.429263,177.713112,Delhi,India,2014,True,True,False,False,2,5.0,4355,Operational,8.73,1.58,0.11,43.0,53.0,1.79,14.94,0.018,False,53.92,94.4,4.5,4.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.17928,0.6470400000000001,0.0,31.5,0.277076723113373,98.37880341335645,95.99152136534258,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002059,Japanese Chain 2059,Chain,Japanese,77.936529,97.891008,Tokyo,Japan,1963,True,False,False,True,4,4.1,1985,Operational,8.2,1.71,1.77,89.0,91.0,1.49,4.43,0.086,False,98.02,66.2,2.5,2.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.028794999999999998,0.63713,0.0,17.5,0.045194787257251644,89.15730073477471,75.38292029390988,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002060,London Chinese Place 2060,Local,Chinese,3.595007,-1.6571,London,United Kingdom,1980,True,True,True,True,1,3.6,3638,Closed Temporarily,8.04,3.43,0.33,81.0,86.0,1.6,9.45,0.082,True,17.45,66.8,2.8,7.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,12.096,22.336,0.0,19.599999999999998,0.5415472536914733,96.26729719518418,78.58691887807367,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002061,Tokyo Brazilian Place 2061,Local,Brazilian,73.464778,114.603662,Tokyo,Japan,1955,True,False,False,False,3,2.7,3609,Operational,4.44,2.29,1.19,78.0,74.0,1.12,6.7,0.092,False,64.46,84.5,1.0,5.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.04355,0.4189899999999999,0.0,7.0,0.1039401800993339,96.17335828542383,89.16934331416954,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002062,London Chinese Place 2062,Local,Chinese,-0.760595,-25.161957,London,United Kingdom,1981,True,True,False,False,3,4.0,4985,Operational,6.23,3.07,0.08,39.0,36.0,1.18,0.43,0.098,True,76.63,51.4,6.9,3.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,0.5504,98.0864,0.0,48.300000000000004,0.005611379298135325,99.96473208087328,70.82589283234931,"Growth Driver (High Promo, Low Barrier)"
RES002063,New York Mediterranean Place 2063,Local,Mediterranean,-0.297566,-21.881259,New York,USA,1983,True,True,False,False,4,4.0,2061,Operational,6.98,3.34,0.71,29.0,37.0,2.15,20.44,0.041,True,79.3,90.6,10.0,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,20.44,79.3,0.0,70.0,0.2577553561443209,89.59820817224988,90.19928326889995,"Basket Maximizer (High Promo, High Barrier)"
RES002064,Burger Chain 2064,Chain,Burger,-30.107596,94.653562,Los Angeles,USA,2018,False,True,False,False,1,4.8,2245,Operational,,,,,,,,,,23.47,27.9,8.5,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,23.47,0.0,59.5,,90.60173670499746,52.98069468199898,"Growth Driver (High Promo, Low Barrier)"
RES002065,Los Angeles Pizza Place 2065,Local,Pizza,-30.047249,-58.95936,Los Angeles,USA,1977,True,True,True,True,3,3.6,2706,Operational,4.68,1.7,1.19,65.0,71.0,1.24,2.59,0.027,False,60.27,95.2,1.9,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,2.59,60.27,0.0,13.299999999999999,0.042973286162713016,92.79360633645199,94.2374425345808,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002066,London Mexican Place 2066,Local,Mexican,-3.944671,14.008594,London,United Kingdom,2010,True,False,False,True,2,4.1,202,Operational,8.31,2.94,1.93,50.0,56.0,2.2,21.94,0.087,False,37.2,24.6,5.9,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,28.0832,47.61600000000001,0.0,41.300000000000004,0.5897849338502827,62.38065887190535,39.71226354876214,"Basket Maximizer (High Promo, High Barrier)"
RES002067,London Indian Place 2067,Local,Indian,60.645029,10.097095,London,United Kingdom,1968,False,True,False,False,2,3.5,3627,Operational,,,,,,,,,,44.93,8.8,7.4,3.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,57.510400000000004,0.0,51.800000000000004,,96.23175361610777,43.77270144644311,"Growth Driver (High Promo, Low Barrier)"
RES002068,London Mediterranean Place 2068,Local,Mediterranean,-80.877734,166.356114,London,United Kingdom,1961,True,True,True,False,3,3.6,3383,Operational,9.01,1.57,0.15,44.0,46.0,1.89,1.96,0.02,False,89.57,53.5,9.0,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,2.5088,114.64959999999999,0.0,63.0,0.021882326481014097,95.41433108896011,70.26573243558406,"Growth Driver (High Promo, Low Barrier)"
RES002069,London Burger Place 2069,Local,Burger,84.37282,-55.775545,London,United Kingdom,1965,True,False,False,True,3,2.9,3567,Operational,0.3,2.67,0.73,70.0,73.0,1.29,8.2,0.094,False,61.03,41.0,3.3,2.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,10.495999999999999,78.11840000000001,0.0,23.099999999999998,0.13436014902557974,96.03596228418844,63.01438491367537,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002070,Manchester French Place 2070,Local,French,-4.08586,68.389802,Manchester,United Kingdom,1989,True,True,False,True,3,3.0,4633,Operational,4.96,1.58,1.67,86.0,82.0,2.01,20.59,0.068,False,70.99,62.6,9.3,1.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,26.3552,90.8672,0.0,65.10000000000001,0.2900408476321396,99.10515500584923,77.20206200233969,"Basket Maximizer (High Promo, High Barrier)"
RES002071,Delhi Japanese Place 2071,Local,Japanese,-20.082129,8.43597,Delhi,India,1992,False,True,True,True,1,3.8,2606,Closed Temporarily,,,,,,,,,,20.74,34.1,7.2,1.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.24888,0.0,50.4,,92.35167680562903,57.40067072225161,"Growth Driver (High Promo, Low Barrier)"
RES002072,Mediterranean Chain 2072,Chain,Mediterranean,-31.52442,-30.684291,Delhi,India,1969,True,False,False,True,4,3.1,3141,Operational,6.25,3.24,1.63,84.0,94.0,1.6,19.07,0.06,False,94.76,42.6,4.7,8.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.22884000000000002,1.1371200000000001,0.0,32.9,0.20124507418295853,94.54318541777602,63.3772741671104,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002073,Rio de Janeiro Pizza Place 2073,Local,Pizza,81.189729,-28.308812,Rio de Janeiro,Brazil,1972,True,True,True,True,2,3.2,4533,Operational,7.11,2.57,1.25,62.0,62.0,2.2,18.57,0.015,False,40.35,25.1,0.5,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,3.3426,7.263,0.0,3.5,0.46022298496172587,98.84902177956992,54.599608711827976,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002074,Mumbai Italian Place 2074,Local,Italian,-86.879026,-55.462691,Mumbai,India,1997,True,False,False,False,4,4.8,265,Operational,7.87,3.19,1.75,24.0,30.0,2.32,4.05,0.1,True,73.33,51.0,8.1,6.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.0486,0.87996,0.0,56.699999999999996,0.05522972040806354,65.55405153207869,56.821620612831474,"Growth Driver (High Promo, Low Barrier)"
RES002075,Manchester Mediterranean Place 2075,Local,Mediterranean,57.223251,-164.259923,Manchester,United Kingdom,1992,True,True,True,True,4,4.2,1716,Operational,6.43,4.67,1.62,64.0,71.0,1.63,7.43,0.01,False,94.93,86.2,0.6,2.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,9.5104,121.5104,0.0,4.2,0.07826819697517087,87.44851518527076,86.69940607410831,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002076,Manchester Burger Place 2076,Local,Burger,-54.68254,-43.142465,Manchester,United Kingdom,1957,True,False,False,True,4,2.2,807,Operational,7.24,2.06,1.52,54.0,60.0,1.93,8.35,0.034,False,82.89,30.9,9.1,1.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,10.688,106.0992,0.0,63.699999999999996,0.10073591411871237,78.59872056846537,49.97948822738615,"Growth Driver (High Promo, Low Barrier)"
RES002077,Mumbai Pizza Place 2077,Local,Pizza,-56.71442,117.746307,Mumbai,India,2001,True,False,True,True,1,4.1,4992,Operational,1.55,4.01,1.47,66.0,71.0,1.74,5.24,0.085,True,23.99,96.7,4.0,8.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.06288,0.28787999999999997,0.0,28.0,0.2184235847450857,99.9812036278463,98.01248145113851,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002078,Sao Paulo Chinese Place 2078,Local,Chinese,-35.541519,-65.519009,Sao Paulo,Brazil,1982,True,False,True,False,4,2.9,946,Operational,9.15,3.96,0.41,66.0,63.0,2.29,16.0,0.028,True,115.2,89.6,4.0,2.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,2.88,20.736,0.0,28.0,0.13888888219092965,80.46240152659753,85.94496061063901,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002079,French Chain 2079,Chain,French,-43.024908,-155.612161,Rio de Janeiro,Brazil,1986,True,True,False,False,3,3.7,3501,Closed Temporarily,9.67,0.94,0.28,38.0,48.0,1.89,7.4,0.045,False,66.85,88.1,2.6,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.332,12.032999999999998,0.0,18.2,0.11069557793604441,95.81675224564336,91.18670089825733,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002080,Tokyo Pizza Place 2080,Local,Pizza,-74.121833,83.262054,Tokyo,Japan,2014,True,False,False,True,1,3.9,4003,Operational,7.08,4.55,1.72,29.0,30.0,1.16,21.29,0.083,True,23.66,3.3,6.3,7.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.13838499999999998,0.15378999999999998,0.0,44.1,0.8998250872937948,97.3895295601723,40.93581182406892,"Basket Maximizer (High Promo, High Barrier)"
RES002081,Burger Chain 2081,Chain,Burger,-20.80411,-143.574645,Mumbai,India,1987,True,True,False,True,4,3.6,3153,Operational,5.14,1.49,0.8,40.0,39.0,1.76,9.72,0.038,False,82.52,38.5,3.7,6.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.11664000000000001,0.99024,0.0,25.900000000000002,0.11778950780668544,94.58794029324903,60.93517611729962,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002082,New York Indian Place 2082,Local,Indian,-83.687962,154.499224,New York,USA,2019,True,True,True,True,3,3.4,4165,Operational,7.97,3.8,1.13,25.0,21.0,1.47,24.68,0.004,True,75.92,33.0,2.5,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,24.68,75.92,0.0,17.5,0.3250790262766198,97.85519411959288,58.94207764783715,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002083,Burger Chain 2083,Chain,Burger,-51.236689,104.125072,London,United Kingdom,1960,True,False,False,True,2,2.2,1262,Operational,0.01,0.75,0.62,64.0,64.0,2.37,18.64,0.059,True,45.32,40.4,3.5,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,23.8592,58.0096,0.0,24.5,0.41129743333349256,83.84308412947009,57.77723365178804,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002084,London Indian Place 2084,Local,Indian,86.571508,23.90727,London,United Kingdom,1950,True,True,False,False,4,3.4,878,Operational,0.09,2.24,1.12,46.0,49.0,2.39,18.67,0.023,False,56.68,34.7,2.1,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,23.897600000000004,72.5504,0.0,14.700000000000001,0.3293930794400434,79.58755409380622,52.65502163752249,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002085,Sao Paulo Indian Place 2085,Local,Indian,19.96326,154.351742,Sao Paulo,Brazil,2001,False,False,True,True,2,2.4,1943,Operational,,,,,,,,,,38.35,44.8,2.0,2.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,6.903,0.0,14.0,,88.90634531737706,62.44253812695082,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002086,New York Thai Place 2086,Local,Thai,-74.715403,-80.117633,New York,USA,2020,True,True,True,False,4,4.4,3273,Operational,6.65,0.29,1.52,15.0,24.0,1.43,7.82,0.005,False,85.39,78.8,7.0,7.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,7.82,85.39,0.0,49.0,0.09157980920974577,95.02634896661401,85.2905395866456,"Growth Driver (High Promo, Low Barrier)"
RES002087,Chinese Chain 2087,Chain,Chinese,67.692616,89.230838,Sao Paulo,Brazil,1950,True,False,False,True,2,4.2,392,Operational,1.05,4.65,0.68,44.0,50.0,2.44,3.2,0.091,True,46.5,91.2,8.3,5.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,0.576,8.37,0.0,58.10000000000001,0.06881719607918806,70.1365956888672,82.77463827554688,"Growth Driver (High Promo, Low Barrier)"
RES002088,Tokyo Burger Place 2088,Local,Burger,83.936394,-144.535469,Tokyo,Japan,1988,True,True,False,True,3,4.6,120,Operational,8.54,3.28,0.73,20.0,28.0,1.66,7.31,0.03,False,64.12,85.1,9.0,6.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.047514999999999995,0.41678,0.0,63.0,0.11400471710562622,56.30584909112297,73.58233963644918,"Growth Driver (High Promo, Low Barrier)"
RES002089,New York Burger Place 2089,Local,Burger,-63.534639,52.50832,New York,USA,2020,True,True,True,False,4,3.3,2722,Operational,2.96,2.23,0.37,49.0,47.0,1.62,7.61,0.044,True,87.83,40.6,1.6,8.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,7.61,87.83,0.0,11.200000000000001,0.08664465345958496,92.86279655628631,61.50511862251452,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002090,Rio de Janeiro Pizza Place 2090,Local,Pizza,56.401284,179.092727,Rio de Janeiro,Brazil,2020,True,False,True,True,3,4.3,2681,Operational,8.39,4.82,1.77,72.0,74.0,2.08,21.36,0.006,False,78.84,31.3,2.7,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,3.8447999999999998,14.1912,0.0,18.900000000000002,0.2709284436179855,92.68467364324474,55.8538694572979,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002091,Osaka French Place 2091,Local,French,31.47781,-157.628705,Osaka,Japan,2006,True,False,False,True,1,4.3,825,Operational,9.94,2.51,1.91,19.0,26.0,1.68,6.34,0.066,False,23.82,44.7,9.1,2.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.04121,0.15483,0.0,63.699999999999996,0.2661611692748868,78.85739965673167,58.36295986269267,"Basket Maximizer (High Promo, High Barrier)"
RES002092,Los Angeles Italian Place 2092,Local,Italian,7.111327,147.837296,Los Angeles,USA,2001,False,True,True,False,2,4.8,1215,Operational,,,,,,,,,,45.51,22.6,3.3,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,45.51,0.0,23.099999999999998,,83.39784156450743,46.91913662580298,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002093,Mumbai Burger Place 2093,Local,Burger,-22.920291,132.291653,Mumbai,India,1966,True,True,False,True,1,4.6,1329,Operational,7.11,0.33,1.84,31.0,36.0,2.15,5.11,0.093,True,20.33,11.2,0.2,4.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.061320000000000006,0.24395999999999998,0.0,1.4000000000000001,0.2513516504687225,84.44994937362432,40.49997974944973,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002094,Sao Paulo American Place 2094,Local,American,52.142306,-44.299796,Sao Paulo,Brazil,1967,False,True,False,True,3,2.8,2333,Operational,,,,,,,,,,76.13,19.8,3.1,2.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,13.703399999999998,0.0,21.7,,91.05296252931514,48.30118501172606,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002095,Burger Chain 2095,Chain,Burger,6.453622,-122.826075,Delhi,India,2009,True,False,True,True,3,2.7,3777,Operational,4.11,2.76,0.12,23.0,26.0,1.27,5.07,0.048,False,66.27,61.6,4.9,1.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.060840000000000005,0.79524,0.0,34.300000000000004,0.07650510977175473,96.70740662414754,75.64296264965901,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002096,London Burger Place 2096,Local,Burger,-31.905801,-106.043121,London,United Kingdom,1995,False,True,False,True,1,3.7,3738,Operational,,,,,,,,,,25.41,78.0,0.3,3.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,32.5248,0.0,2.1,,96.58557858503386,85.43423143401354,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002097,Sao Paulo Italian Place 2097,Local,Italian,-12.026482,96.537382,Sao Paulo,Brazil,2000,True,False,False,True,4,3.7,1171,Operational,3.93,1.65,1.4,23.0,18.0,2.46,10.33,0.04,True,87.44,82.3,2.0,5.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,1.8594,15.739199999999999,0.0,14.0,0.11813814436959032,82.96513766499946,82.56605506599979,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002098,London Brazilian Place 2098,Local,Brazilian,-71.187647,-21.541415,London,United Kingdom,2012,True,True,False,False,2,3.5,3697,Operational,7.86,0.14,1.08,57.0,66.0,1.58,8.67,0.038,True,40.9,9.2,4.9,8.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,11.0976,52.352,0.0,34.300000000000004,0.21198043604866224,96.45612509136348,44.10245003654539,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002099,Rio de Janeiro French Place 2099,Local,French,-64.987987,105.668813,Rio de Janeiro,Brazil,2004,False,True,False,False,2,4.8,3822,Operational,,,,,,,,,,49.31,15.9,3.5,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,8.8758,0.0,24.5,,96.84642434232322,48.27856973692929,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002100,Delhi Chinese Place 2100,Local,Chinese,63.366163,127.850151,Delhi,India,2006,True,True,False,True,2,3.5,4881,Operational,6.88,2.86,0.54,35.0,36.0,2.18,24.16,0.044,True,40.26,14.8,7.7,2.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.28992,0.48312,0.0,53.9,0.6000981120671633,99.7172501024514,48.766900040980566,"Basket Maximizer (High Promo, High Barrier)"
RES002101,French Chain 2101,Chain,French,42.398647,119.94636,Rio de Janeiro,Brazil,1952,True,True,True,True,2,2.5,1438,Operational,2.81,2.34,1.07,41.0,43.0,1.56,7.6,0.071,False,39.45,52.2,8.3,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.3679999999999999,7.101,0.0,58.10000000000001,0.1926488955571193,85.37475681278174,65.46990272511269,"Growth Driver (High Promo, Low Barrier)"
RES002102,Tokyo Japanese Place 2102,Local,Japanese,-65.634296,-122.234395,Tokyo,Japan,1965,True,True,True,True,1,2.2,2407,Operational,9.56,1.56,1.32,39.0,43.0,1.18,5.49,0.046,False,24.29,85.7,7.3,2.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.035685,0.157885,0.0,51.1,0.2260175063020154,91.41942434402799,87.98776973761119,"Basket Maximizer (High Promo, High Barrier)"
RES002103,New York Thai Place 2103,Local,Thai,39.014304,-54.727581,New York,USA,1971,True,True,True,True,4,3.3,4967,Operational,5.03,4.87,0.64,76.0,83.0,2.31,1.48,0.073,False,94.86,52.8,4.7,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,1.48,94.86,0.0,32.9,0.015601939536138103,99.92227025719788,71.64890810287915,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002104,Pizza Chain 2104,Chain,Pizza,83.305266,43.968188,Tokyo,Japan,1974,False,True,True,True,1,4.6,2012,Operational,,,,,,,,,,22.69,22.0,9.7,5.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.147485,0.0,67.89999999999999,,89.31584197812117,48.926336791248474,"Growth Driver (High Promo, Low Barrier)"
RES002105,New York American Place 2105,Local,American,-88.540877,146.365737,New York,USA,1953,True,False,False,True,2,3.8,451,Operational,2.82,1.6,1.49,34.0,41.0,1.36,20.91,0.06,False,39.4,74.7,4.6,9.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,20.91,39.4,0.0,32.199999999999996,0.5307106464286638,71.77879495274914,73.53151798109965,"Strict Gatekeeper (Low Promo, High Barrier)"
RES002106,Mexican Chain 2106,Chain,Mexican,-7.486691,-148.934389,Mumbai,India,1952,False,True,False,True,2,4.1,4748,Operational,,,,,,,,,,51.85,93.2,9.0,1.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,,0.6222,0.0,63.0,,99.39296188599957,95.67718475439983,"Growth Driver (High Promo, Low Barrier)"
RES002107,Mediterranean Chain 2107,Chain,Mediterranean,67.205992,-88.792652,Rio de Janeiro,Brazil,1975,True,True,False,True,2,4.1,3890,Operational,5.7,0.89,0.62,23.0,32.0,2.46,2.45,0.031,False,43.9,64.8,9.9,1.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,0.441,7.901999999999999,0.0,69.3,0.055808648973848525,97.05342123601251,77.701368494405,"Growth Driver (High Promo, Low Barrier)"
RES002108,Tokyo Brazilian Place 2108,Local,Brazilian,-21.687673,147.935828,Tokyo,Japan,1976,False,False,True,False,3,3.8,1866,Operational,,,,,,,,,,68.98,27.8,3.3,2.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.44837,0.0,23.099999999999998,,88.43184753777146,52.052739015108585,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002109,Rio de Janeiro Mediterranean Place 2109,Local,Mediterranean,-87.436483,124.552599,Rio de Janeiro,Brazil,1993,True,True,True,False,4,4.2,514,Operational,9.69,4.53,1.09,23.0,21.0,1.1,1.99,0.062,False,78.81,70.9,7.0,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,0.35819999999999996,14.1858,0.0,49.0,0.02525060093540012,73.31077449397027,71.8643097975881,"Growth Driver (High Promo, Low Barrier)"
RES002110,Sao Paulo Thai Place 2110,Local,Thai,77.68516,36.964205,Sao Paulo,Brazil,1985,True,False,True,False,2,4.8,4979,Closed Temporarily,3.18,1.82,0.44,53.0,63.0,1.33,17.56,0.045,False,51.55,50.2,6.5,2.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,3.1607999999999996,9.279,0.0,45.5,0.3406401184782715,99.95059519602398,70.1002380784096,"Basket Maximizer (High Promo, High Barrier)"
RES002111,Burger Chain 2111,Chain,Burger,54.005402,0.391154,Delhi,India,1957,False,True,True,False,2,3.2,1277,Operational,,,,,,,,,,40.49,2.0,2.7,8.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.48588000000000003,0.0,18.900000000000002,,83.98170063277541,34.79268025311017,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES002112,Brazilian Chain 2112,Chain,Brazilian,-1.025889,29.629523,Delhi,India,1984,True,True,False,False,4,2.4,1855,Closed Temporarily,8.55,2.71,1.83,43.0,53.0,1.77,3.33,0.039,True,133.43,19.1,8.1,1.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.03996,1.6011600000000001,0.0,56.699999999999996,0.024956890656217583,88.36246914843744,46.80498765937498,"Growth Driver (High Promo, Low Barrier)"
RES002113,Sao Paulo Chinese Place 2113,Local,Chinese,-26.254217,-114.255252,Sao Paulo,Brazil,1975,True,False,False,False,1,2.3,822,Operational,4.27,1.42,0.64,84.0,88.0,1.68,21.53,0.025,False,25.61,70.3,0.7,5.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,3.8754,4.6098,0.0,4.8999999999999995,0.840687049180648,78.81468033204303,73.7058721328172,"Strict Gatekeeper (Low Promo, High Barrier)"
